20131216	100000	139160.0000000	139160.0000000	138270.0000000	138790.0000000	14100
20131216	100500	138770.0000000	138790.0000000	138600.0000000	138700.0000000	6346
20131216	101000	138700.0000000	138710.0000000	138630.0000000	138690.0000000	3873
20131216	101500	138690.0000000	138740.0000000	138640.0000000	138680.0000000	2401
20131216	102000	138690.0000000	138700.0000000	138640.0000000	138670.0000000	1505
20131216	102500	138650.0000000	138960.0000000	138650.0000000	138940.0000000	5674
20131216	103000	138920.0000000	139000.0000000	138870.0000000	138940.0000000	3312
20131216	103500	138940.0000000	138940.0000000	138850.0000000	138900.0000000	2546
20131216	104000	138900.0000000	138980.0000000	138890.0000000	138970.0000000	1263
20131216	104500	138950.0000000	138990.0000000	138930.0000000	138930.0000000	1745
20131216	105000	138930.0000000	139300.0000000	138930.0000000	139190.0000000	8946
20131216	105500	139200.0000000	139330.0000000	139170.0000000	139220.0000000	4931
20131216	110000	139220.0000000	139440.0000000	139220.0000000	139310.0000000	7533
20131216	110500	139310.0000000	139770.0000000	139260.0000000	139740.0000000	15573
20131216	111000	139740.0000000	139850.0000000	139510.0000000	139560.0000000	20946
20131216	111500	139550.0000000	139620.0000000	139540.0000000	139610.0000000	5829
20131216	112000	139590.0000000	139690.0000000	139570.0000000	139600.0000000	8224
20131216	112500	139590.0000000	139640.0000000	139440.0000000	139510.0000000	7206
20131216	113000	139510.0000000	139530.0000000	139410.0000000	139460.0000000	8754
20131216	113500	139460.0000000	139550.0000000	139450.0000000	139510.0000000	4367
20131216	114000	139500.0000000	139530.0000000	139430.0000000	139450.0000000	3816
20131216	114500	139450.0000000	139470.0000000	139400.0000000	139440.0000000	5854
20131216	115000	139420.0000000	139550.0000000	139410.0000000	139530.0000000	4392
20131216	115500	139530.0000000	139550.0000000	139450.0000000	139460.0000000	3643
20131216	120000	139480.0000000	139540.0000000	139450.0000000	139480.0000000	5342
20131216	120500	139470.0000000	139490.0000000	139360.0000000	139390.0000000	7506
20131216	121000	139390.0000000	139410.0000000	139260.0000000	139400.0000000	5427
20131216	121500	139390.0000000	139650.0000000	139390.0000000	139620.0000000	11837
20131216	122000	139620.0000000	139760.0000000	139620.0000000	139710.0000000	8484
20131216	122500	139710.0000000	139740.0000000	139650.0000000	139700.0000000	5169
20131216	123000	139700.0000000	139970.0000000	139690.0000000	139850.0000000	15516
20131216	123500	139850.0000000	140210.0000000	139840.0000000	139960.0000000	20478
20131216	124000	139940.0000000	140050.0000000	139930.0000000	139970.0000000	5569
20131216	124500	139960.0000000	140010.0000000	139930.0000000	139950.0000000	4632
20131216	125000	139940.0000000	139950.0000000	139740.0000000	139750.0000000	9865
20131216	125500	139750.0000000	139790.0000000	139710.0000000	139770.0000000	3991
20131216	130000	139780.0000000	139890.0000000	139710.0000000	139720.0000000	6915
20131216	130500	139720.0000000	139840.0000000	139630.0000000	139760.0000000	9685
20131216	131000	139760.0000000	139780.0000000	139680.0000000	139720.0000000	4683
20131216	131500	139720.0000000	139740.0000000	139560.0000000	139600.0000000	4955
20131216	132000	139610.0000000	139740.0000000	139600.0000000	139690.0000000	5636
